,year,month,day,pct_서초구,pct_영등포구,pct_종로구,pct_강서구,pct_양천구,pct_강남구,pct_강동구,pct_마포구,pct_관악구,pct_노원구,pct_중랑구,pct_서대문구,pct_구로구,pct_송파구,pct_성동구,pct_동대문구,pct_도봉구,pct_용산구,pct_은평구,pct_광진구,pct_금천구,pct_성북구,pct_중구,pct_동작구,pct_강북구,pct_동남권,pct_서남권,pct_도심권,pct_서북권,pct_동북권
27,2013,9,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2013,9,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2013,9,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2013,10,1,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
31,2013,10,2,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
32,2013,10,3,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
33,2013,10,4,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
34,2013,10,5,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
35,2013,10,6,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
36,2013,10,7,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
37,2013,10,8,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
38,2013,10,9,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
39,2013,10,10,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
40,2013,10,11,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
41,2013,10,12,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
42,2013,10,13,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
43,2013,10,14,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
44,2013,10,15,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
45,2013,10,16,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
46,2013,10,17,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
47,2013,10,18,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
48,2013,10,19,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
49,2013,10,20,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
50,2013,10,21,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
51,2013,10,22,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
52,2013,10,23,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
53,2013,10,24,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
54,2013,10,25,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
55,2013,10,26,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
56,2013,10,27,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
57,2013,10,28,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
58,2013,10,29,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
59,2013,10,30,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
60,2013,10,31,-0.1881790351376782,-0.026253753421149884,0.035770343503519264,0.053450451709788904,-0.13085038421145323,0.12219431682408466,0.1343425945556378,0.13009581838758377,-0.08683722875374833,-0.03585582850844171,0.15420694258130974,0.0073234212682928845,-0.007583471995705082,0.08663790041607511,-0.06912218356013711,-0.01302728968430733,0.11800984845349638,0.27154582331145516,-0.013172266188939519,0.34598193830264456,-0.2730963659273403,-0.0724558623085112,0.0037910660130275886,-0.19588909341881833,0.08804491987305729,-0.021367876364799976,-0.0680805521926171,0.0693003848300664,0.11645864940673101,0.03189845148954995
61,2013,11,1,-0.020394187829640975,0.09548623158131586,0.04103219770102817,-0.01778524329281639,0.2692695304454795,-0.08021331283212918,-0.26882347934709316,-0.06617407015498256,-0.004805915004046701,-0.10245711121385659,-0.2217874369645797,-0.036949207706601594,-0.032223880031380436,-0.18071185393588873,-0.050251346025427024,0.06587028640489456,-0.04932661891492829,-0.1281651848034271,0.16293642750201376,-0.2235222490026081,0.26072209856970874,-0.17708105958644305,0.047523892783748245,-0.08366061580038597,0.00112675001951823,-0.07029424670092788,0.07849379334701401,0.008357335040267921,-0.05588400109842706,-0.017202483308047523
